latitude,longitude,beam_radius,color,user,sat_radius
26.118592330826523,127.70776942827726,9.0,3,241043,0.10827189955460147
26.118592330826523,127.92517470456337,9.0,2,0,0.10827189955460147
26.287116193184577,127.5990667901342,9.0,2,0,0.10827189955460147
26.287116193184577,127.81647206642032,9.0,1,311204,0.10827189955460147
26.287116193184577,128.03387734270643,9.0,3,0,0.10827189955460147
26.45564005554263,127.70776942827726,9.0,3,41206,0.10827189955460147
26.45564005554263,127.92517470456337,9.0,2,27508,0.10827189955460147
26.624163917900685,127.81647206642032,9.0,1,12530,0.10827189955460147
26.624163917900685,128.03387734270643,9.0,3,72448,0.10827189955460147
26.624163917900685,128.25128261899255,9.0,1,0,0.10827189955460147
26.79268778025874,127.70776942827726,9.0,2,0,0.10827189955460147
26.79268778025874,128.1425799808495,9.0,2,4517,0.10827189955460147
