latitude,longitude,beam_radius,color,user,sat_radius
26.108876466240194,127.87484940912681,8.0,3,0,0.12032176218432913
26.25867545500291,127.58497570741197,8.0,3,0,0.12032176218432913
26.25867545500291,127.77822484188853,8.0,1,338821,0.12032176218432913
26.25867545500291,127.97147397636509,8.0,2,0,0.12032176218432913
26.408474443765623,127.68160027465025,8.0,2,41206,0.12032176218432913
26.408474443765623,127.87484940912681,8.0,3,136109,0.12032176218432913
26.408474443765623,128.06809854360336,8.0,1,0,0.12032176218432913
26.55827343252834,127.97147397636509,8.0,2,63554,0.12032176218432913
26.55827343252834,128.16472311084163,8.0,3,0,0.12032176218432913
26.708072421291053,127.68160027465025,8.0,1,0,0.12032176218432913
26.708072421291053,127.87484940912681,8.0,3,16648,0.12032176218432913
26.708072421291053,128.06809854360336,8.0,1,3092,0.12032176218432913
26.708072421291053,128.26134767807991,8.0,2,0,0.12032176218432913
26.857871410053768,127.97147397636509,8.0,2,0,0.12032176218432913
26.857871410053768,128.16472311084163,8.0,3,0,0.12032176218432913
