latitude,longitude,beam_radius,color,user,sat_radius
26.09497950602199,127.75406870007896,4.0,2,0,0.23193631027644557
26.144912502276227,127.65744413284068,4.0,2,61007,0.23193631027644557
26.144912502276227,127.72186051099953,4.0,3,30941,0.23193631027644557
26.144912502276227,127.78627688915839,4.0,1,22022,0.23193631027644557
26.144912502276227,127.85069326731724,4.0,2,0,0.23193631027644557
26.144912502276227,127.9151096454761,4.0,3,0,0.23193631027644557
26.194845498530466,127.62523594376125,4.0,3,0,0.23193631027644557
26.194845498530466,127.68965232192011,4.0,1,402457,0.23193631027644557
26.194845498530466,127.75406870007896,4.0,2,79428,0.23193631027644557
26.194845498530466,127.81848507823781,4.0,3,0,0.23193631027644557
26.194845498530466,127.88290145639667,4.0,1,0,0.23193631027644557
26.244778494784704,127.59302775468183,4.0,1,0,0.23193631027644557
26.244778494784704,127.65744413284068,4.0,2,0,0.23193631027644557
26.244778494784704,127.72186051099953,4.0,3,115690,0.23193631027644557
26.244778494784704,127.78627688915839,4.0,1,39649,0.23193631027644557
26.244778494784704,127.9151096454761,4.0,3,0,0.23193631027644557
26.244778494784704,127.97952602363495,4.0,1,0,0.23193631027644557
26.294711491038942,127.5608195656024,4.0,2,0,0.23193631027644557
26.294711491038942,127.68965232192011,4.0,1,0,0.23193631027644557
26.294711491038942,127.75406870007896,4.0,2,123210,0.23193631027644557
26.294711491038942,127.81848507823781,4.0,3,8984,0.23193631027644557
26.294711491038942,127.88290145639667,4.0,1,0,0.23193631027644557
26.294711491038942,127.94731783455552,4.0,2,0,0.23193631027644557
26.294711491038942,128.01173421271437,4.0,3,0,0.23193631027644557
26.34464448729318,127.72186051099953,4.0,3,4507,0.23193631027644557
26.34464448729318,127.78627688915839,4.0,1,161360,0.23193631027644557
26.34464448729318,127.85069326731724,4.0,2,62652,0.23193631027644557
26.34464448729318,127.9151096454761,4.0,3,0,0.23193631027644557
26.34464448729318,127.97952602363495,4.0,1,0,0.23193631027644557
26.39457748354742,127.68965232192011,4.0,1,0,0.23193631027644557
26.39457748354742,127.75406870007896,4.0,2,45713,0.23193631027644557
26.39457748354742,127.81848507823781,4.0,3,0,0.23193631027644557
26.39457748354742,127.88290145639667,4.0,1,62652,0.23193631027644557
26.39457748354742,127.94731783455552,4.0,2,0,0.23193631027644557
26.39457748354742,128.01173421271437,4.0,3,0,0.23193631027644557
26.444510479801657,127.72186051099953,4.0,3,0,0.23193631027644557
26.444510479801657,127.78627688915839,4.0,1,0,0.23193631027644557
26.444510479801657,127.85069326731724,4.0,2,0,0.23193631027644557
26.444510479801657,127.9151096454761,4.0,3,10806,0.23193631027644557
26.444510479801657,127.97952602363495,4.0,1,0,0.23193631027644557
26.494443476055896,127.81848507823781,4.0,3,5434,0.23193631027644557
26.494443476055896,127.88290145639667,4.0,1,5434,0.23193631027644557
26.494443476055896,127.94731783455552,4.0,2,2916,0.23193631027644557
26.494443476055896,128.01173421271437,4.0,3,2916,0.23193631027644557
26.494443476055896,128.07615059087323,4.0,1,0,0.23193631027644557
26.544376472310134,127.85069326731724,4.0,2,0,0.23193631027644557
26.544376472310134,127.9151096454761,4.0,3,0,0.23193631027644557
26.544376472310134,127.97952602363495,4.0,1,0,0.23193631027644557
26.544376472310134,128.0439424017938,4.0,2,0,0.23193631027644557
26.544376472310134,128.10835877995265,4.0,3,0,0.23193631027644557
26.544376472310134,128.1727751581115,4.0,1,0,0.23193631027644557
26.594309468564372,127.88290145639667,4.0,1,0,0.23193631027644557
26.594309468564372,127.94731783455552,4.0,2,31777,0.23193631027644557
26.594309468564372,128.01173421271437,4.0,3,31777,0.23193631027644557
26.594309468564372,128.07615059087323,4.0,1,0,0.23193631027644557
26.594309468564372,128.14056696903208,4.0,2,0,0.23193631027644557
26.594309468564372,128.20498334719093,4.0,3,0,0.23193631027644557
26.64424246481861,127.78627688915839,4.0,1,0,0.23193631027644557
26.64424246481861,127.85069326731724,4.0,2,0,0.23193631027644557
26.64424246481861,127.9151096454761,4.0,3,12530,0.23193631027644557
26.64424246481861,127.97952602363495,4.0,1,0,0.23193631027644557
26.64424246481861,128.0439424017938,4.0,2,0,0.23193631027644557
26.64424246481861,128.10835877995265,4.0,3,0,0.23193631027644557
26.64424246481861,128.1727751581115,4.0,1,1598,0.23193631027644557
26.64424246481861,128.23719153627036,4.0,2,0,0.23193631027644557
26.69417546107285,127.75406870007896,4.0,2,0,0.23193631027644557
26.69417546107285,127.81848507823781,4.0,3,2059,0.23193631027644557
26.69417546107285,127.88290145639667,4.0,1,0,0.23193631027644557
26.69417546107285,127.94731783455552,4.0,2,8894,0.23193631027644557
26.69417546107285,128.01173421271437,4.0,3,0,0.23193631027644557
26.69417546107285,128.07615059087323,4.0,1,0,0.23193631027644557
26.69417546107285,128.14056696903208,4.0,2,3092,0.23193631027644557
26.69417546107285,128.20498334719093,4.0,3,0,0.23193631027644557
26.69417546107285,128.26939972534979,4.0,1,0,0.23193631027644557
26.744108457327087,127.72186051099953,4.0,3,0,0.23193631027644557
26.744108457327087,127.78627688915839,4.0,1,2059,0.23193631027644557
26.744108457327087,127.85069326731724,4.0,2,0,0.23193631027644557
26.744108457327087,128.1727751581115,4.0,1,4517,0.23193631027644557
26.744108457327087,128.23719153627036,4.0,2,0,0.23193631027644557
26.744108457327087,128.3016079144292,4.0,3,0,0.23193631027644557
26.744108457327087,128.36602429258807,4.0,1,0,0.23193631027644557
26.794041453581325,128.20498334719093,4.0,3,0,0.23193631027644557
26.794041453581325,128.26939972534979,4.0,1,0,0.23193631027644557
26.794041453581325,128.33381610350864,4.0,2,0,0.23193631027644557
26.843974449835564,128.23719153627036,4.0,2,0,0.23193631027644557
26.893907446089802,127.88290145639667,4.0,1,0,0.23193631027644557
26.893907446089802,127.94731783455552,4.0,2,1322,0.23193631027644557
